timestamp,person_id,event_type,severity,confidence,source,details,bbox,rule_triggered
5.166666666666667,person_004,Head Turning,orange,0.8,research_rules,Head turned RIGHT (34.9° detected instantly),"[60.96513748168945, 369.5302734375, 535.3565673828125, 1023.2254028320312]",instant_head_turn
5.666666666666667,person_004,Head Turning,orange,0.8,research_rules,Head turned RIGHT (33.5° detected instantly),"[77.4217758178711, 375.25421142578125, 530.0852661132812, 1024.0]",instant_head_turn
6.166666666666667,person_004,Head Turning,orange,0.8,research_rules,Head turned RIGHT (31.8° detected instantly),"[67.1768569946289, 387.11474609375, 534.088134765625, 1021.8748168945312]",instant_head_turn
6.666666666666667,person_004,Head Turning,orange,0.8,research_rules,Head turned RIGHT (33.8° detected instantly),"[69.51592254638672, 397.2559509277344, 527.1581420898438, 1023.7855834960938]",instant_head_turn
7.166666666666667,person_004,Head Turning,orange,0.8,research_rules,Head turned RIGHT (32.9° detected instantly),"[59.46133041381836, 404.6939697265625, 529.3720092773438, 1024.0]",instant_head_turn
8.866666666666667,person_004,Head Turning,orange,0.8,research_rules,Head turned RIGHT (37.5° detected instantly),"[160.0421905517578, 360.09130859375, 566.7904663085938, 1023.7390747070312]",instant_head_turn
12.166666666666666,person_006,Head Turning,orange,0.8,research_rules,Head turned RIGHT (35.2° detected instantly),"[0.0, 230.50723266601562, 242.2705078125, 847.8026733398438]",instant_head_turn
12.466666666666667,person_004,Hand Extension,orange,0.85,research_rules,Sustained sideward hand extension: left_wrist_extreme_sideward_reach (sustained for 0.7s),"[87.36016082763672, 245.75254821777344, 505.8825378417969, 967.0370483398438]",hand_extended_sustained
14.666666666666666,person_004,Head Turning,orange,0.8,research_rules,Head turned RIGHT (30.4° detected instantly),"[165.4925994873047, 517.96728515625, 549.56689453125, 694.9479370117188]",instant_head_turn
15.166666666666666,person_004,Head Turning,orange,0.8,research_rules,Head turned RIGHT (40.0° detected instantly),"[158.09686279296875, 523.6553955078125, 542.7911376953125, 703.19921875]",instant_head_turn
15.666666666666666,person_004,Head Turning,orange,0.8,research_rules,Head turned RIGHT (40.0° detected instantly),"[158.9884796142578, 532.412109375, 542.4176635742188, 711.2340087890625]",instant_head_turn
16.966666666666665,person_004,Hand Extension,orange,0.85,research_rules,Sustained sideward hand extension: left_hand_sideward_extension (sustained for 1.0s),"[159.29901123046875, 536.7826538085938, 541.0167236328125, 722.6804809570312]",hand_extended_sustained
21.266666666666666,person_011,Head Turning,orange,0.8,research_rules,Head turned RIGHT (30.1° detected instantly),"[333.8527526855469, 439.222412109375, 574.3943481445312, 680.6024169921875]",instant_head_turn
28.266666666666666,person_013,Hand Extension,orange,0.85,research_rules,Sustained sideward hand extension: right_wrist_extreme_sideward_reach (sustained for 0.7s),"[0.443603515625, 16.00410270690918, 574.3807983398438, 1017.43359375]",hand_extended_sustained
