timestamp,person_id,event_type,severity,confidence,source,details,bbox,rule_triggered
2.166302940531051,person_003,Hand Extension,orange,0.7,research_rules,Hand gesture detected: left_wrist_sideward_simple for 1.1s,"[0.0, 624.5241088867188, 395.47747802734375, 1073.3367919921875]",hand_extended_duration
2.2662861531709457,person_003,Hand Extension,orange,0.7,research_rules,Hand gesture detected: left_wrist_sideward_simple for 1.2s,"[0.0, 625.0100708007812, 395.99041748046875, 1074.024169921875]",hand_extended_duration
2.3662693658108407,person_003,Hand Extension,orange,0.7,research_rules,Hand gesture detected: left_wrist_sideward_simple for 1.3s,"[0.0, 625.2347412109375, 396.14288330078125, 1073.961669921875]",hand_extended_duration
2.466252578450735,person_003,Hand Extension,orange,0.7,research_rules,Hand gesture detected: left_wrist_sideward_simple for 1.4s,"[0.0, 625.3673706054688, 395.4613037109375, 1073.962646484375]",hand_extended_duration
2.5662357910906297,person_003,Hand Extension,orange,0.7,research_rules,Hand gesture detected: left_wrist_sideward_simple for 1.5s,"[0.0, 625.921142578125, 397.0322265625, 1073.8216552734375]",hand_extended_duration
2.6662190037305247,person_003,Hand Extension,orange,0.7,research_rules,Hand gesture detected: left_wrist_sideward_simple for 1.6s,"[0.0, 626.618896484375, 398.3337707519531, 1073.94091796875]",hand_extended_duration
2.766202216370419,person_003,Hand Extension,orange,0.7,research_rules,Hand gesture detected: left_wrist_sideward_simple for 1.7s,"[0.0, 626.8966064453125, 398.2962341308594, 1073.8638916015625]",hand_extended_duration
2.8661854290103137,person_003,Hand Extension,orange,0.7,research_rules,Hand gesture detected: left_wrist_sideward_simple for 1.8s,"[0.0, 626.858642578125, 400.04925537109375, 1073.550048828125]",hand_extended_duration
2.9661686416502087,person_003,Hand Extension,orange,0.7,research_rules,Hand gesture detected: left_wrist_sideward_simple for 1.9s,"[0.0, 627.197998046875, 399.73284912109375, 1073.5084228515625]",hand_extended_duration
3.066151854290103,person_003,Hand Extension,orange,0.7,research_rules,Hand gesture detected: left_wrist_sideward_simple for 2.0s,"[0.0, 627.5396728515625, 402.8290100097656, 1073.400634765625]",hand_extended_duration
3.1661350669299977,person_003,Hand Extension,orange,0.7,research_rules,Hand gesture detected: left_wrist_sideward_simple for 2.1s,"[0.0, 628.15869140625, 403.72760009765625, 1073.156982421875]",hand_extended_duration
3.2661182795698926,person_003,Hand Extension,orange,0.7,research_rules,Hand gesture detected: left_wrist_sideward_simple for 2.2s,"[0.0, 628.8818359375, 404.09649658203125, 1073.387451171875]",hand_extended_duration
3.366101492209787,person_003,Hand Extension,orange,0.7,research_rules,Hand gesture detected: left_wrist_sideward_simple for 2.3s,"[0.0, 629.3953247070312, 405.3863525390625, 1073.62646484375]",hand_extended_duration
3.4660847048496817,person_003,Hand Extension,orange,0.7,research_rules,Hand gesture detected: left_wrist_sideward_simple for 2.4s,"[0.0, 629.6237182617188, 405.9798889160156, 1073.541015625]",hand_extended_duration
3.5660679174895766,person_003,Hand Extension,orange,0.7,research_rules,Hand gesture detected: left_wrist_sideward_simple for 2.5s,"[0.0, 630.0475463867188, 405.58294677734375, 1073.55615234375]",hand_extended_duration
3.666051130129471,person_003,Hand Extension,orange,0.7,research_rules,Hand gesture detected: left_wrist_sideward_simple for 2.6s,"[0.0, 630.4483642578125, 407.1966552734375, 1073.701416015625]",hand_extended_duration
3.7660343427693657,person_003,Hand Extension,orange,0.7,research_rules,Hand gesture detected: left_wrist_sideward_simple for 2.7s,"[0.0, 630.8378295898438, 407.377197265625, 1074.0904541015625]",hand_extended_duration
3.8660175554092606,person_003,Hand Extension,orange,0.7,research_rules,Hand gesture detected: left_wrist_sideward_simple for 2.8s,"[0.02618408203125, 630.3260498046875, 407.2057800292969, 1073.529296875]",hand_extended_duration
3.966000768049155,person_003,Hand Extension,orange,0.7,research_rules,Hand gesture detected: left_wrist_sideward_simple for 2.9s,"[0.424346923828125, 629.7786254882812, 406.3537902832031, 1073.61474609375]",hand_extended_duration
4.06598398068905,person_003,Hand Extension,orange,0.7,research_rules,Hand gesture detected: left_wrist_sideward_simple for 3.0s,"[0.6895294189453125, 630.9696044921875, 407.6589660644531, 1073.8551025390625]",hand_extended_duration
6.365597871406627,person_003,Hand Extension,orange,0.7,research_rules,Hand gesture detected: left_wrist_sideward_simple for 1.0s,"[0.5330657958984375, 614.8267822265625, 394.5074462890625, 1072.526123046875]",hand_extended_duration
6.465581084046522,person_003,Hand Extension,orange,0.7,research_rules,Hand gesture detected: left_wrist_sideward_simple for 1.1s,"[0.5765533447265625, 612.9833374023438, 392.55419921875, 1072.6929931640625]",hand_extended_duration
6.565564296686417,person_003,Hand Extension,orange,0.7,research_rules,Hand gesture detected: left_wrist_sideward_simple for 1.2s,"[0.46307373046875, 610.20458984375, 393.96307373046875, 1073.081787109375]",hand_extended_duration
6.665547509326311,person_003,Hand Extension,orange,0.7,research_rules,Hand gesture detected: left_wrist_sideward_simple for 1.3s,"[0.530364990234375, 605.151611328125, 393.7203369140625, 1072.860107421875]",hand_extended_duration
6.765530721966206,person_003,Hand Extension,orange,0.7,research_rules,Hand gesture detected: left_wrist_sideward_simple for 1.4s,"[0.377655029296875, 599.3834838867188, 391.30902099609375, 1072.716796875]",hand_extended_duration
6.865513934606101,person_003,Hand Extension,orange,0.7,research_rules,Hand gesture detected: left_wrist_sideward_simple for 1.5s,"[0.3597564697265625, 593.8583984375, 389.2125244140625, 1071.9893798828125]",hand_extended_duration
6.965497147245995,person_003,Hand Extension,orange,0.7,research_rules,Hand gesture detected: left_wrist_sideward_simple for 1.6s,"[0.5350341796875, 589.1067504882812, 388.6247863769531, 1072.60107421875]",hand_extended_duration
10.464909589642309,person_003,Hand Extension,orange,0.7,research_rules,Hand gesture detected: left_wrist_sideward_simple for 1.0s,"[293.46502685546875, 582.863037109375, 664.5597534179688, 1076.865478515625]",hand_extended_duration
10.564892802282204,person_003,Hand Extension,orange,0.7,research_rules,Hand gesture detected: left_wrist_sideward_simple for 1.1s,"[296.5989990234375, 578.962890625, 670.163330078125, 1076.0894775390625]",hand_extended_duration
10.664876014922099,person_003,Hand Extension,orange,0.7,research_rules,Hand gesture detected: left_wrist_sideward_simple for 1.2s,"[301.37786865234375, 573.45751953125, 671.67626953125, 1075.687255859375]",hand_extended_duration
10.764859227561992,person_003,Hand Extension,orange,0.7,research_rules,Hand gesture detected: left_wrist_sideward_simple for 1.3s,"[302.9422302246094, 568.9132690429688, 674.7999267578125, 1076.1903076171875]",hand_extended_duration
10.864842440201887,person_003,Hand Extension,orange,0.7,research_rules,Hand gesture detected: left_wrist_sideward_simple for 1.4s,"[308.81292724609375, 565.22998046875, 676.2662963867188, 1075.2998046875]",hand_extended_duration
10.964825652841782,person_003,Hand Extension,orange,0.7,research_rules,Hand gesture detected: left_wrist_sideward_simple for 1.5s,"[311.7063903808594, 560.4022827148438, 679.6294555664062, 1075.52490234375]",hand_extended_duration
10.964825652841782,person_008,Hand Extension,orange,0.7,research_rules,Hand gesture detected: left_wrist_sideward_simple for 1.1s,"[1161.3372802734375, 276.63763427734375, 1340.013427734375, 503.0332946777344]",hand_extended_duration
11.064808865481677,person_003,Hand Extension,orange,0.7,research_rules,Hand gesture detected: left_wrist_sideward_simple for 1.6s,"[314.1933898925781, 555.2959594726562, 681.7044067382812, 1075.401123046875]",hand_extended_duration
11.164792078121572,person_003,Hand Extension,orange,0.7,research_rules,Hand gesture detected: left_wrist_sideward_simple for 1.7s,"[331.64324951171875, 552.2174072265625, 685.9364013671875, 1075.3983154296875]",hand_extended_duration
11.264775290761467,person_003,Hand Extension,orange,0.7,research_rules,Hand gesture detected: left_wrist_sideward_simple for 1.8s,"[326.43511962890625, 547.7259521484375, 689.9078979492188, 1074.710205078125]",hand_extended_duration
11.36475850340136,person_003,Hand Extension,orange,0.7,research_rules,Hand gesture detected: left_wrist_sideward_simple for 1.9s,"[323.1726379394531, 544.5833740234375, 692.43798828125, 1074.4754638671875]",hand_extended_duration
14.164288457318412,person_003,Hand Extension,orange,0.7,research_rules,Hand gesture detected: left_wrist_sideward_simple for 1.0s,"[406.6703796386719, 496.24505615234375, 726.06982421875, 1077.5152587890625]",hand_extended_duration
14.264271669958307,person_003,Hand Extension,orange,0.7,research_rules,Hand gesture detected: left_wrist_sideward_simple for 1.1s,"[411.32501220703125, 492.5680847167969, 717.6339111328125, 1075.2291259765625]",hand_extended_duration
28.96180392802282,person_003,Hand Extension,orange,0.7,research_rules,Hand gesture detected: left_wrist_sideward_simple for 1.0s,"[356.16790771484375, 389.80792236328125, 721.2457275390625, 1047.459228515625]",hand_extended_duration
