timestamp,person_id,event_type,severity,confidence,source,details,bbox,rule_triggered
1.0664784726793943,person_000,Hand Extension,orange,0.7,research_rules,Hand gesture detected: left_wrist_sideward_simple for 1.1s,"[771.64013671875, 301.8613586425781, 1023.6181030273438, 573.0537109375]",hand_extended_duration
1.1664608294930876,person_000,Hand Extension,orange,0.7,research_rules,Hand gesture detected: left_wrist_sideward_simple for 1.2s,"[772.3185424804688, 302.42364501953125, 1023.6228637695312, 573.1989135742188]",hand_extended_duration
1.2664431863067809,person_000,Hand Extension,orange,0.7,research_rules,Hand gesture detected: left_wrist_sideward_simple for 1.3s,"[772.7077026367188, 302.7743225097656, 1023.62060546875, 572.8162231445312]",hand_extended_duration
1.3664255431204742,person_000,Hand Extension,orange,0.7,research_rules,Hand gesture detected: left_wrist_sideward_simple for 1.4s,"[772.9818115234375, 302.3713073730469, 1023.6119384765625, 572.7133178710938]",hand_extended_duration
1.4664078999341672,person_000,Hand Extension,orange,0.7,research_rules,Hand gesture detected: left_wrist_sideward_simple for 1.5s,"[773.2721557617188, 302.5493469238281, 1023.6036987304688, 572.7257080078125]",hand_extended_duration
1.5663902567478605,person_000,Hand Extension,orange,0.7,research_rules,Hand gesture detected: left_wrist_sideward_simple for 1.6s,"[771.6336669921875, 302.3905334472656, 1023.5836181640625, 572.5925903320312]",hand_extended_duration
1.6663726135615538,person_000,Hand Extension,orange,0.7,research_rules,Hand gesture detected: left_wrist_sideward_simple for 1.7s,"[773.2308959960938, 302.69769287109375, 1023.5924072265625, 572.6388549804688]",hand_extended_duration
1.766354970375247,person_000,Hand Extension,orange,0.7,research_rules,Hand gesture detected: left_wrist_sideward_simple for 1.8s,"[773.8059692382812, 302.88836669921875, 1023.5953979492188, 572.80908203125]",hand_extended_duration
1.8663373271889403,person_000,Hand Extension,orange,0.7,research_rules,Hand gesture detected: left_wrist_sideward_simple for 1.9s,"[774.4928588867188, 303.4609375, 1023.5889892578125, 572.9115600585938]",hand_extended_duration
1.9663196840026334,person_000,Hand Extension,orange,0.7,research_rules,Hand gesture detected: left_wrist_sideward_simple for 2.0s,"[776.1918334960938, 303.4389953613281, 1023.5935668945312, 572.65283203125]",hand_extended_duration
2.0663020408163266,person_000,Hand Extension,orange,0.7,research_rules,Hand gesture detected: left_wrist_sideward_simple for 2.1s,"[777.2857055664062, 303.3316955566406, 1023.5771484375, 572.4938354492188]",hand_extended_duration
2.1662843976300197,person_000,Hand Extension,orange,0.7,research_rules,Hand gesture detected: left_wrist_sideward_simple for 2.2s,"[778.1652221679688, 303.5077819824219, 1023.5789184570312, 572.5419921875]",hand_extended_duration
2.266266754443713,person_000,Hand Extension,orange,0.7,research_rules,Hand gesture detected: left_wrist_sideward_simple for 2.3s,"[777.5079956054688, 304.05548095703125, 1023.5724487304688, 572.4998168945312]",hand_extended_duration
2.3662491112574062,person_000,Hand Extension,orange,0.7,research_rules,Hand gesture detected: left_wrist_sideward_simple for 2.4s,"[777.6239624023438, 304.06427001953125, 1023.5728759765625, 572.46484375]",hand_extended_duration
2.4662314680710997,person_000,Hand Extension,orange,0.7,research_rules,Hand gesture detected: left_wrist_sideward_simple for 2.5s,"[777.9459228515625, 304.19268798828125, 1023.5717163085938, 572.5908203125]",hand_extended_duration
2.5662138248847928,person_000,Hand Extension,orange,0.7,research_rules,Hand gesture detected: left_wrist_sideward_simple for 2.6s,"[778.5650634765625, 304.1977233886719, 1023.5599975585938, 572.493408203125]",hand_extended_duration
2.666196181698486,person_000,Hand Extension,orange,0.7,research_rules,Hand gesture detected: left_wrist_sideward_simple for 2.7s,"[777.8499755859375, 304.2399597167969, 1023.5656127929688, 572.6680908203125]",hand_extended_duration
2.7661785385121793,person_000,Hand Extension,orange,0.7,research_rules,Hand gesture detected: left_wrist_sideward_simple for 2.8s,"[778.3325805664062, 304.3705139160156, 1023.5689697265625, 572.6995239257812]",hand_extended_duration
2.8661608953258724,person_000,Hand Extension,orange,0.7,research_rules,Hand gesture detected: left_wrist_sideward_simple for 2.9s,"[778.9293823242188, 304.6683349609375, 1023.5671997070312, 572.7435913085938]",hand_extended_duration
2.966143252139566,person_000,Hand Extension,orange,0.7,research_rules,Hand gesture detected: left_wrist_sideward_simple for 3.0s,"[780.0791015625, 304.8326416015625, 1023.5699462890625, 572.6915893554688]",hand_extended_duration
3.066125608953259,person_000,Hand Extension,orange,0.7,research_rules,Hand gesture detected: left_wrist_sideward_simple for 3.1s,"[780.6920776367188, 305.0153503417969, 1023.5670166015625, 572.4960327148438]",hand_extended_duration
3.466055036208032,person_000,Turning,orange,0.8,research_rules,Head turned LEFT (angle: 35.0°),"[780.8847045898438, 305.85394287109375, 1023.5785522460938, 572.6988525390625]",instant_head_turn
38.75982699144174,person_001,Turning,orange,0.8,research_rules,Head turned LEFT (angle: 35.0°),"[592.4962768554688, 167.05392456054688, 715.5388793945312, 512.2037963867188]",instant_head_turn
46.358486109282424,person_002,Hand Extension,orange,0.7,research_rules,Hand gesture detected: right_wrist_sideward_simple for 1.1s,"[362.8028564453125, 178.0339813232422, 548.59814453125, 536.2380981445312]",hand_extended_duration
46.45846846609612,person_002,Hand Extension,orange,0.7,research_rules,Hand gesture detected: right_wrist_sideward_simple for 1.2s,"[363.734130859375, 178.37779235839844, 549.5487060546875, 533.8624267578125]",hand_extended_duration
