timestamp,person_id,event_type,severity,confidence,source,details,bbox,rule_triggered
3.246440550673696,person_002,Frequent Head Turning,orange,0.8,research_rules,Head turned 3 times in window (current angle: 0.0°),"[429.35052490234375, 277.977294921875, 532.6607055664062, 457.200927734375]",head_turn_frequency
5.5557642413591095,person_002,Frequent Head Turning,orange,0.8,research_rules,Head turned 5 times in window (current angle: 9.7°),"[423.886474609375, 277.33514404296875, 515.80322265625, 455.90692138671875]",head_turn_frequency
7.5638717984768595,person_002,Frequent Head Turning,orange,0.8,research_rules,Head turned 8 times in window (current angle: 0.0°),"[427.44903564453125, 277.975341796875, 499.95806884765625, 456.1322021484375]",head_turn_frequency
8.76873633274751,person_001,Suspicious Hand Activity,orange,0.7,research_rules,Hand gesture detected: right_wrist_near_head for 1.1s,"[470.5749816894531, 342.91278076171875, 699.075439453125, 572.1474609375]",hand_extended_duration
8.869141710603397,person_001,Suspicious Hand Activity,orange,0.7,research_rules,Hand gesture detected: right_wrist_near_head for 1.2s,"[470.3336486816406, 343.500244140625, 699.8104248046875, 572.1767578125]",hand_extended_duration
8.969547088459285,person_001,Suspicious Hand Activity,orange,0.7,research_rules,Hand gesture detected: right_wrist_near_head for 1.3s,"[471.1656494140625, 342.31689453125, 699.814697265625, 572.384765625]",hand_extended_duration
9.069952466315172,person_001,Suspicious Hand Activity,orange,0.7,research_rules,Hand gesture detected: right_wrist_near_head for 1.4s,"[470.455810546875, 340.9490966796875, 700.3087158203125, 572.7899169921875]",hand_extended_duration
9.17035784417106,person_001,Suspicious Hand Activity,orange,0.7,research_rules,Hand gesture detected: right_wrist_near_head for 1.5s,"[471.1226806640625, 341.18682861328125, 699.6561279296875, 572.6952514648438]",hand_extended_duration
9.270763222026947,person_001,Suspicious Hand Activity,orange,0.7,research_rules,Hand gesture detected: right_wrist_near_head for 1.6s,"[470.015380859375, 341.150390625, 700.179443359375, 572.6026000976562]",hand_extended_duration
9.371168599882834,person_001,Suspicious Hand Activity,orange,0.7,research_rules,Hand gesture detected: right_wrist_near_head for 1.7s,"[469.84112548828125, 339.91058349609375, 699.6991577148438, 572.447509765625]",hand_extended_duration
9.471573977738723,person_001,Suspicious Hand Activity,orange,0.7,research_rules,Hand gesture detected: right_wrist_near_head for 1.8s,"[471.70648193359375, 341.42626953125, 699.0755004882812, 573.4454345703125]",hand_extended_duration
9.57197935559461,person_002,Frequent Head Turning,orange,0.8,research_rules,Head turned 5 times in window (current angle: 0.0°),"[418.20263671875, 278.415283203125, 507.281982421875, 456.32598876953125]",head_turn_frequency
9.57197935559461,person_001,Suspicious Hand Activity,orange,0.7,research_rules,Hand gesture detected: right_wrist_near_head for 1.9s,"[472.112060546875, 340.45965576171875, 699.2884521484375, 572.9578857421875]",hand_extended_duration
9.672384733450498,person_001,Suspicious Hand Activity,orange,0.7,research_rules,Hand gesture detected: right_wrist_near_head for 2.0s,"[469.2576904296875, 339.66290283203125, 699.8836669921875, 572.7202758789062]",hand_extended_duration
9.772790111306385,person_001,Suspicious Hand Activity,orange,0.7,research_rules,Hand gesture detected: right_wrist_near_head for 2.1s,"[469.9318542480469, 338.567626953125, 699.542236328125, 572.286376953125]",hand_extended_duration
9.873195489162272,person_001,Suspicious Hand Activity,orange,0.7,research_rules,Hand gesture detected: right_wrist_near_head for 2.2s,"[471.6960754394531, 336.36956787109375, 699.64892578125, 571.8905029296875]",hand_extended_duration
9.97360086701816,person_001,Suspicious Hand Activity,orange,0.7,research_rules,Hand gesture detected: right_wrist_near_head for 2.3s,"[471.62445068359375, 340.51104736328125, 699.3707885742188, 571.7691040039062]",hand_extended_duration
10.074006244874047,person_001,Suspicious Hand Activity,orange,0.7,research_rules,Hand gesture detected: right_wrist_near_head for 2.4s,"[472.8861999511719, 339.25091552734375, 698.52734375, 572.09716796875]",hand_extended_duration
10.174411622729934,person_001,Suspicious Hand Activity,orange,0.7,research_rules,Hand gesture detected: right_wrist_near_head for 2.5s,"[473.6813049316406, 334.08740234375, 698.6817626953125, 571.9354858398438]",hand_extended_duration
13.98981598125366,person_006,Frequent Head Turning,orange,0.8,research_rules,Head turned 3 times in window (current angle: 18.0°),"[0.0, 239.56951904296875, 196.0537567138672, 522.5787963867188]",head_turn_frequency
15.997923538371412,person_006,Frequent Head Turning,orange,0.8,research_rules,Head turned 5 times in window (current angle: 0.0°),"[0.0, 237.4190673828125, 192.98965454101562, 522.497802734375]",head_turn_frequency
16.399545049794963,person_002,Frequent Head Turning,orange,0.8,research_rules,Head turned 3 times in window (current angle: 35.0°),"[348.389892578125, 281.08837890625, 470.9093017578125, 435.519287109375]",head_turn_frequency
18.00603109548916,person_006,Frequent Head Turning,orange,0.8,research_rules,Head turned 5 times in window (current angle: 0.0°),"[0.0, 238.813232421875, 225.53250122070312, 601.7244873046875]",head_turn_frequency
18.809274118336262,person_002,Frequent Head Turning,orange,0.8,research_rules,Head turned 3 times in window (current angle: 0.0°),"[178.8222198486328, 289.0262451171875, 373.48675537109375, 514.7735595703125]",head_turn_frequency
20.01413865260691,person_006,Frequent Head Turning,orange,0.8,research_rules,Head turned 4 times in window (current angle: 0.0°),"[21.579315185546875, 265.093017578125, 258.65582275390625, 509.228759765625]",head_turn_frequency
20.315354786174574,person_004,Frequent Head Turning,orange,0.8,research_rules,Head turned 3 times in window (current angle: 0.0°),"[480.66912841796875, 281.25341796875, 582.1823120117188, 456.8245849609375]",head_turn_frequency
20.817381675454012,person_002,Frequent Head Turning,orange,0.8,research_rules,Head turned 3 times in window (current angle: 0.0°),"[116.93905639648438, 283.6256103515625, 383.2352600097656, 585.6536865234375]",head_turn_frequency
21.21900318687756,person_003,Abnormal Looking Down,orange,0.75,research_rules,Looking down abnormally for 1.2s (angle: 24.4°),"[126.62841796875, 182.60423278808594, 548.896240234375, 682.5567626953125]",head_pitch_sustained
22.323462343292324,person_004,Frequent Head Turning,orange,0.8,research_rules,Head turned 3 times in window (current angle: 0.0°),"[525.9088134765625, 282.70489501953125, 626.1571044921875, 411.57049560546875]",head_turn_frequency
23.528326877562975,person_003,Frequent Head Turning,orange,0.8,research_rules,Head turned 3 times in window (current angle: 0.0°),"[139.7682342529297, 183.57386779785156, 549.0875854492188, 682.073486328125]",head_turn_frequency
25.938055946104274,person_006,Abnormal Looking Down,orange,0.75,research_rules,Looking down abnormally for 1.2s (angle: 26.8°),"[0.0, 300.105712890625, 236.18896484375, 513.0260009765625]",head_pitch_sustained
26.038461323960163,person_006,Abnormal Looking Down,orange,0.75,research_rules,Looking down abnormally for 1.3s (angle: 31.5°),"[0.0, 295.176025390625, 235.05368041992188, 511.537353515625]",head_pitch_sustained
26.13886670181605,person_006,Abnormal Looking Down,orange,0.75,research_rules,Looking down abnormally for 1.4s (angle: 27.5°),"[0.0, 297.298583984375, 233.18490600585938, 510.9627685546875]",head_pitch_sustained
26.239272079671938,person_006,Abnormal Looking Down,orange,0.75,research_rules,Looking down abnormally for 1.5s (angle: 29.4°),"[0.0, 296.27191162109375, 234.076904296875, 511.61529541015625]",head_pitch_sustained
26.239272079671938,person_001,Abnormal Looking Down,orange,0.75,research_rules,Looking down abnormally for 1.2s (angle: 27.1°),"[538.9957275390625, 321.6597900390625, 747.2193603515625, 577.8140258789062]",head_pitch_sustained
26.339677457527824,person_006,Abnormal Looking Down,orange,0.75,research_rules,Looking down abnormally for 1.6s (angle: 26.4°),"[0.0, 295.119384765625, 233.026611328125, 510.8126220703125]",head_pitch_sustained
